Bucket label,m/z,Name,Formula,Topical_X401Y338-X415Y353,Topical_X440Y338-X454Y353,Topical_X478Y338-X492Y353,Topical_X516Y338-X530Y353,Topical_X554Y293-X568Y308,Topical_X592Y292-X606Y307,Topical_X630Y293-X644Y308,Topical_X668Y293-X682Y308,Topical_X706Y293-X720Y308,Topical_X744Y293-X758Y308,Topical_X781Y293-X795Y308,Topical_X819Y293-X833Y308,Topical_X554Y337-X568Y352,Topical_X592Y338-X606Y353,Topical_X630Y338-X644Y353,Topical_X667Y338-X681Y353,Topical_X706Y338-X720Y353,Topical_X743Y338-X757Y353,Topical_X781Y338-X795Y353,Topical_X819Y338-X833Y353
Regions,,,,Cons Aveeno,Cons Aveeno,Cons Aveeno,Cons Aveeno,Cons Control,Cons Control,Cons Control,Cons Control,Cons GoldBond,Cons GoldBond,Cons GoldBond,Cons GoldBond,Cons Eucerin,Cons Eucerin,Cons Eucerin,Cons Eucerin,Cons Vaseline,Cons Vaseline,Cons Vaseline,Cons Vaseline
515.2801127173 Da,538.26922,,,0,0,0,0,0,0,0,0,0,0,0,0,0,278632.0938,0,294808.4375,461667.5625,543977.1875,379168.4688,345937.2188
460.0321215378 Da,461.03984,,,663778.375,580495,512612.7813,520566.4063,0,0,0,0,1143887.125,726704.8125,966245.25,774416.0625,662259.9375,444334.9375,590583.5625,561510.25,0,0,573004.8125,0
744.4888978924 Da,745.4965,,,2791460,2481130.75,1895897.625,1663002.75,4866477.5,5080045.5,3302322.75,4625940.5,2773964,0,0,1267985.75,0,1648695.5,0,0,0,0,0,0
603.2889176175 Da,604.29702,,,2005971.375,2213555.75,1767954.875,1232879.375,2796871.25,3650113.25,4170540,3567085.25,2220750.5,2813453.5,2338023.25,1523441.125,1665460.875,2807402.25,1826569.625,2278618.75,1793424.375,1745361.75,758781.375,724163.625
760.4618282732 Da,761.46883,,,2916651.75,2989708,2238688.25,2257143.25,2112818.5,2079343.375,1449609.75,2096043,2027751.25,1440480.25,1574161.375,816217.25,1228999.5,1080717,1050804.875,1175949.75,969049.5625,1035810.75,1012448.688,596630
702.5498239341 Da,741.51799,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.9912652828 Da,507.99789,,,1161398.875,1230247.875,1211596.5,990632.6875,1483408.125,1940765.375,1870728.875,1679960.5,2039101.5,1476406.125,1436655.125,1237262.625,1507664.25,1858066.625,1862135.125,1960988,1216186.375,1380863.125,1007884.25,649875.375
650.5570135474 Da,651.56545,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329.0495095284 Da,330.05677,,,2133260.75,2507979.25,1870665.75,1922836,3253160.25,3046760,3265602,3080989.75,2567701.75,2074841.875,1867120.125,1631652.75,3037240,2919350.25,2990069,3131021.5,1697508.25,1705821.375,0,0
474.2435570697 Da,475.25224,,,1773989.75,1656763.625,1374465.625,1142478.25,569439.875,734267.1875,745404.25,902737.9375,2155708.75,3755201.75,3003357.75,2147635.25,0,0,0,0,0,4007810,2351881.75,2467352
664.3150086072 Da,687.30473,,,0,0,0,0,0,0,0,0,0,0,0,0,332998.9375,350861.7188,364261.4375,329994.5938,477266.1563,518410.1563,481547.1875,443197.7813
480.1187697583 Da,503.10832,,,1628913.5,1355878.625,1086509.5,1078478,4769711,3543147.75,2648589.75,3665505.5,2883524.75,2131698.5,2328481.5,1595636.625,2170227,1734379.5,1972679.25,2534209.25,1946134.375,1927424.125,1986746.625,1439526.125
584.4373293736 Da,585.44489,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842.0032890906 Da,843.01106,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.2130488502 Da,531.20177,,,0,0,0,0,0,0,0,0,0,0,0,0,0,319295.5313,0,0,570325.6875,614178.625,477344.6875,457013.1563
677.9976080352 Da,700.9852,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477.3182755411 Da,478.32663,,,0,0,0,0,0,0,0,0,54194.78125,143921.0781,93334.07813,110185.0078,0,61983.59375,33024.72656,0,0,0,0,0
223.1328103505 Da,246.12634,,,30361.19531,38594.53516,36841.54688,0,34955.00391,0,0,0,33072.66797,33186.83594,22728.04688,0,0,0,0,0,0,0,0,0
637.3542916655 Da,638.3624,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648.0949902588 Da,649.10309,,,1191420.125,1605541,1112735.875,861151.375,2249539.25,2977669.25,2747588.5,2925463.5,2415931,1684029.75,1392582.125,995230.1875,1783864.625,1686443.25,1596825.875,2806008.25,1155007.625,1251344.125,724702.4375,510581.5313
695.0829799192 Da,696.09136,,,1250134,1747222.125,1140758.5,858407.125,0,3230438.75,2243618.75,2909298.25,2045357.625,1387650.875,1202741.625,692996.5625,2301066.5,1715444.75,1712903,2876238.5,986723.125,945303.9375,654700.875,390604.8438
804.4367194880 Da,827.42806,,,2901487.75,3936497,2959744.75,2039143.875,3731762.25,5639478,6051767.5,5608388,2876014.75,4001731,2975763.75,1806546.25,2279519.75,4436744.5,2897977.25,2937067.75,3115989.75,3272251.75,1194377.25,1283860.25
470.9775328977 Da,493.96672,,,53400.02734,0,0,0,245890.4219,0,166546.375,0,242863.5469,0,0,151478.1094,0,0,153970.3125,201748.5938,0,187161.25,200690.9219,0
1150.5806968887 Da,1151.59015,,,949952.9375,1169930.875,1458623.25,1054407.75,1703980.25,2586790,4142904.75,2569402.75,1176050.5,1504392.375,1227978.5,1379082.25,861151.9375,2478820.25,1396416.625,1382031.5,1991362.5,2087596.25,737497,960576.9375
500.0112745854 Da,523.00061,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.3348121853 Da,504.34111,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837.4358740291 Da,838.44209,,,1829544.5,1947514.375,1910553.625,1385323.5,1986129.125,3033419.25,4056448.25,2938211.75,0,2233722.5,1715221.375,0,0,2682969.5,0,0,1959791.5,1935979.375,0,0
1051.6138910683 Da,1052.62019,,,1185474.25,1288962.5,1805161.625,1210173.75,1819864.25,3022954,3960766.25,2997256.5,962881.625,2041737.5,1502825.625,1586985.5,903184.75,3084169.75,1626995.375,1168726.75,2210134.25,2428272.25,813837.0625,1092696.25
316.0146788798 Da,317.02191,,,97703.57813,0,0,0,0,55470.76172,52910.89063,86715.23438,0,0,0,0,0,64837.40234,0,71541.85938,0,30916.24023,0,0
366.9703817396 Da,367.97867,,,69962.41406,74786,54520.04688,61869.875,249578.25,184048.1563,126046.3359,230020.625,185431.9688,133015.8125,179657.9688,108957.3438,199645.7031,82800.01563,116008.2813,119650.6172,0,45506.34375,72340.13281,0
684.0116658673 Da,722.97251,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735.3522585572 Da,758.34271,,,0,0,0,0,0,0,0,0,0,0,0,0,0,475921.8125,496899.5938,0,654111,787398.5,688781.0625,587785.8125
855.9901506373 Da,856.9998,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387.0366787545 Da,388.04525,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206748.2188,0,0,0,0
520.4097105437 Da,521.41775,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535.3597837397 Da,536.36735,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253.1500975948 Da,254.15985,,,1335117.5,838286.5625,835160.6875,2185616.75,1063837,546282.25,624638.5,503048.125,615182.0625,1154510.875,1591075.375,4746091,1353923.875,477453.8438,1708690.375,487382.4688,2235036.75,1737564.375,5690968,6027075
320.0075597491 Da,321.0167,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850.2496591930 Da,851.25812,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578.5248098348 Da,579.53285,,,3640879,3920684,2181718,2036001.25,2840812.75,2846315.5,1707883.875,2494022.5,2310646.75,1440661.625,1375537.75,766444.25,1582739.25,1167142.875,1073362.625,1181277.25,714703.4375,777638.9375,806693.0625,616918.875
543.9838335375 Da,544.99283,,,55268.56641,0,52401.36328,55833.22266,401152.7813,303702.9688,235323.9063,340455.8125,251711.2188,152716.3281,168074.25,112594.9922,182766.5,98680.40625,109704.3906,0,64781.73047,57881.28516,69816.64844,0
658.3296428333 Da,659.3366,,,817931.375,751241,1699485.875,0,0,2586112.75,2824560,0,1053718.875,0,1649665.25,0,634361.6875,1928690.125,0,1313318.75,0,685861.6875,0,0
424.0354675187 Da,425.04293,Thiamine Pyrophosphate,C12H18N4O7P2S,0,79171.63281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438.2825760119 Da,439.28892,,,0,0,0,0,163599,0,0,0,361898.6875,657530.8125,669461.75,0,471022.9063,0,0,0,508235.7188,491591.25,513189.2813,543899.125
1000.4992156009 Da,1001.50724,,,957951.4375,1157335.625,1175369.625,889096.3125,1213065.625,2014309.875,2719828,1906607.5,847954.1875,1513636.625,1102322.25,953110.9375,662786.3125,1838759.25,1053358,849267.625,1317390.125,1357665.625,476634.8438,583508.1875
368.3013325767 Da,369.30848,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487.9837584269 Da,488.99163,,,0,0,0,0,128300.6953,0,0,0,0,0,0,0,0,0,0,110887.6328,0,46410.05469,0,0
552.3245443222 Da,553.332,,,1482839.875,1505142.125,1457425.375,949115.0625,965803.375,1161255,1358265.375,1137786.5,1258924.125,1707740.5,1559945.75,1053930.25,1524542.75,2616526,1498206.75,1883517.25,1950694,1838960.25,752939.5625,820094.375
537.5093911340 Da,538.51697,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564.5107448262 Da,565.51713,,,1477298.375,1493098.125,949370.6875,823557.75,2079244.25,2444200.5,1311241.75,2152314,2671665.75,1861211.625,1691940.125,835877.0625,2837119.75,2393001.75,1904919,2370865.5,1083403.375,1021326.625,1000857.75,805620.3125
323.0168491984 Da,324.02453,,,312448.0313,375427.125,213390.75,130411.9766,358805.3125,409999.8438,250652.2344,429022.0625,294702.75,325204.7188,255316.4531,101890.1094,344503.6563,208352.875,217880.5938,340267.125,0,0,96569.07031,0
310.9675768074 Da,311.97237,,,0,0,285194.875,0,0,0,0,0,0,0,298932.0938,0,0,0,0,0,0,0,0,0
629.3142225556 Da,630.32189,,,0,2332504.25,0,0,2514647.75,3658931,4742862,3696968.5,2027433.25,0,0,0,0,0,0,0,0,0,0,0
239.2607240578 Da,240.26711,,,3030414.5,3356419.25,3153411.25,2415546.5,336313.8125,426732.0625,321709.7813,1211926.75,127640.8984,213496.2188,161713.1406,144503.7813,538406.5,577738.3125,527296.125,411202.8438,457206.0313,450929.9375,348560.5313,299221.0938
361.0052040605 Da,362.01226,,,696614.1875,700690.6875,751418.8125,728633,275704.1875,0,106382.2188,170527.1563,773605.125,828215.0625,1014199.938,893279.6875,458208.1563,252366.8906,356471.75,0,577692.875,604804.25,896911.3125,567524.5625
719.3577960379 Da,720.36475,,,1487266.625,1374856.75,1395590.625,970261.9375,1769055.875,2123098,2463538.5,2201837,1668914.875,2005917.375,1842073.625,1360208.625,1264472.125,1843455.5,1311960.5,1554738.75,1454182.375,1388657.25,633349.875,705887.4375
855.4317543963 Da,878.42075,,,584207.25,580826.5625,669433.1875,502662.9063,945732.0625,1035644.75,1504578.5,1005590,891259.75,1054131.375,997907.4375,777262.5,571191.6875,868418.5,674497.6875,742348.625,985354.875,1091222,533421.3125,587006.8125
830.1243269969 Da,869.08869,,,319086.875,355836.625,504489.7188,382331.5,491108.9688,545557.125,466359.5313,441250.625,453793.875,393397.9063,409064.5,0,315462.1875,397076.6563,444319.5313,355731.6563,500917.1563,648659.5625,433160.7813,365579.375
828.2649661182 Da,867.23249,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387.9656753917 Da,388.97298,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294.0311249749 Da,295.03683,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490.0051876571 Da,512.99693,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604.0388827147 Da,605.04783,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614.2691672937 Da,615.27802,,,1379442.625,1487163.75,1042723.125,746699.375,1820304.875,1904945.25,2167393.5,1855653.125,1722949.75,1803266.375,1644393.125,811549.5,1150137,1663921.125,1101817.375,1878927.375,1211969.75,1016764.313,513524.6875,418963.5938
212.0472335677 Da,213.05336,,,292148.7188,344116.2813,177245.4063,164952.7813,295386.1563,300057.8125,185955.7344,338656,291005.1875,244873,243883.5781,106893.1953,394060.0938,168285.4063,194108.8594,326470.1875,120390.4531,107320.5234,113177.3281,0
888.4705695999 Da,889.48014,,,855299.1875,958165.3125,855491.5625,0,1239372.125,1903218.125,2652618.75,1861982.875,629028.875,1103754,909390.1875,692682.5,0,1755582.875,1017992.75,780786.5,1061019.25,1006944.813,339574.875,428733.625
415.1550283584 Da,416.16214,,,0,0,0,0,0,0,0,0,0,0,0,0,2867928,5481597,2765097.5,3350680.25,0,0,0,0
626.9925713336 Da,649.98347,,,0,0,0,0,0,0,502793.1563,0,338756.25,315318.0938,303778.4688,0,0,0,0,415895.2188,207194.9063,0,0,0
351.2749281520 Da,352.28167,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.9448142893 Da,452.95306,,,553335.375,701102.6875,413057.9688,0,569694.9375,684626.3125,641371.9375,764246.6875,496707.8125,502832.7188,431794,0,681463,611191.4375,0,783397.9375,0,0,0,0
721.9656868303 Da,760.92555,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893.9396590031 Da,894.94585,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709.0850751240 Da,732.07459,,,0,0,0,0,609314.375,617220.5625,547699.4375,509736.0625,390066.8125,302821.5938,313692.8125,0,0,293941.375,262918.1875,352517.0313,387996.25,477670.1563,341134.9375,247639.4531
762.3733444130 Da,763.38035,,,0,0,0,0,1947713.25,1788405.875,1545966.75,1671888.5,989851.25,936354.3125,928681.4375,0,0,0,0,537918.125,456747.9688,0,0,0
581.3144117551 Da,582.32203,,,1351964.75,1406669.125,1079841.375,0,1760243.875,2148607,2038886.125,2047067.875,1943968.875,2022683.625,1833585.625,1030806.75,1308672.5,1565727.875,0,2018701.25,0,1225545.25,636765.9375,581463.0625
389.1672057325 Da,390.17469,,,1512769.875,2107919,1181113.125,841422.125,1545016.5,1683966,1132875.375,1781686.125,2381261,1986706.25,1932417,854969.9375,1578657,905738.5625,829111.6875,1320795.5,1035264.563,809783.4375,711443.8125,385339.875
575.3551728419 Da,576.36223,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211.2295915663 Da,212.23581,,,3397501,3096564.5,3738533.5,4442672,0,18920.95313,18353.97266,60909.84766,0,19575.93555,14630.92969,0,54591.16016,27519.47461,40939.32422,17600.5,44038.94531,32640.88086,43522.52344,55163.78516
707.9813338857 Da,730.96836,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.3488227928 Da,518.357,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382.9863090960 Da,405.97447,,,66108.27344,0,0,0,0,0,0,0,258725.2813,207031.1094,189080.8906,130753.5,0,0,0,0,177971.7969,220927.0469,0,99318.82813
551.9796813838 Da,552.98785,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282.9900424197 Da,283.99713,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282.0567096940 Da,283.06276,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801.4366733712 Da,802.44513,,,670327.8125,745202.5625,708871.5625,522981.0938,1004345.563,1329809.625,1667943.375,1296523,593681.625,819679.1875,667676.875,520026.75,706264.25,1405293.125,836287.5625,910666.5,695455.9375,666643.9375,255740.4844,305749.4375
574.2732035963 Da,575.27978,,,1127356.375,1146841.375,0,0,1237051.5,1312260.125,1655688.5,1299419.5,1215939.375,1439447.5,1317664.125,818148.75,782256.75,1309613.5,819819.9375,1088207.5,1028473.563,905257.3125,0,0
508.9458466540 Da,531.93626,,,125464.2031,136216.5469,142513.7969,113346.3047,326318,300700.9375,289171.6875,251848.1406,331692.9375,243379.125,223933.9063,235517.4219,161107.7969,225120.4531,193546.6563,234767.1719,307338.8125,0,280122.2188,0
559.2613193928 Da,560.26918,,,1056116,1091930.125,1025232.375,660798.25,964433.3125,1299648.75,1470377.5,1333769.5,932385.1875,1265708.375,1049262.375,708709.75,680295.625,1107678.25,787465.4375,813744.625,820269.5,722597.75,0,382004.875
385.0365460935 Da,386.04397,,,560493.4375,691945.4375,621969.375,615648.8125,779092.625,779390.9375,641634.3125,901042.9375,1396325.25,1401706.25,1467713,1222338,943756.625,636121.375,708962.875,577614.0625,1007778.5,1050863.375,1396703.375,878972.6875
850.6013122356 Da,851.6081,,,1232204.625,1302844.25,706181.625,742967.1875,3095085.5,3487567.75,1819126.125,2621659.5,676849.5,462680.8125,477130.2188,277375.1563,459538.2813,421755.7188,414903.9375,409555.2188,223853.3438,231299.8281,247193.0313,157600.4531
788.4924377667 Da,789.50009,,,2114277.25,1996626.25,1659331.625,1514785.875,936106,879459.875,630550.5625,849315.9375,1123233,718896.25,708546.125,501135.7188,675563.25,506264.5313,480430.625,500185.9063,387801.4063,444607.0938,506147,300641.5313
293.0719006348 Da,294.07941,,,1060171.5,1125834.375,954438.5625,993191,640513.625,444018.4063,382234.0938,567992.4375,1505864.875,1557300.875,1642953.375,1471419.5,1574560.5,1104121,1189146.5,1297803.375,1147228.5,1106612.375,1424933.625,1079332.75
267.2921575047 Da,268.29827,,,2143125,2193957.75,1864423.125,1089600.75,277324.0313,362311.125,300968.3125,972717.5625,92182.53906,132788.5156,114467.75,92861.40625,283206.0625,504721.5,389964.0625,438263.5625,483480.1875,487140.8125,241537.5781,228553.1563
487.2385732433 Da,488.24624,,,2017648.25,1860143.25,1642277.875,0,894238.125,0,0,845994.25,1991211.75,3012041.75,2506009.75,0,0,0,0,1960012.5,2923003.25,0,0,0
1024.5555744791 Da,1025.5639,,,663045.4375,902441.0625,732351.8125,554017.4375,906509.8125,1567354.375,1713179.5,1560689.75,666880.1875,959263.9375,746934.0625,549754.875,580066.4375,1224205.5,723984.875,760327.875,773225.5,784579.25,283338.6563,291956.8438
448.0383921923 Da,449.04509,,,344522.9688,363967.0938,0,0,713368.375,624999.5,432809.0938,643723.5625,612655.3125,561226.4375,593292.5625,358253.6563,609253.1875,325038.1563,422242.3125,0,302969.4375,337157.4063,344803.5938,211353.2656
522.4638101687 Da,523.47058,,,2122030.75,2303794.5,1163065.875,807056.375,1727455.5,2234007.25,1198362.75,2039886.875,1166186.75,1046685,941768.6875,418716.875,925652.8125,912628.125,751731.5,867363.6875,661465.6875,615763.3125,421763.6875,297196.0938
616.5398103442 Da,617.54859,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789.4044826532 Da,790.41236,,,870318.9375,925190.8125,853844.875,0,997038.625,1688091.5,2105366,1690155.25,617540.875,1125134.25,832367.9375,661872.375,634884.5,1318400.5,816384.625,687261.8125,981995,896849.375,364158.375,426192.875
833.5727753931 Da,834.58227,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733.4864708921 Da,734.4935,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121.5471328464 Da,1144.53581,,,101330.0078,124550.5391,0,0,227760.1094,305615.6875,330468.75,279067.1563,167233.5625,256801.2344,217166.4844,205369.8594,91511.78125,0,138588.7813,0,0,353180.8438,157506.4063,176608.0781
784.3551612820 Da,807.34398,,,0,0,0,0,719439,642183.8125,544925.0625,640563.9375,0,435224.9688,495727.6875,269782.5,196761.5625,200711.7188,0,262041.5625,299820.5313,0,0,185957.9063
996.4980451955 Da,997.50682,,,564004,639217.9375,685594.25,461986.5938,771534.875,1185195.875,1518573.375,1164801.375,604603.125,881518.5625,666168.625,491006.25,480609.125,1113085.875,637452.0625,676156,1020993.125,1034515.938,378020.75,411567.5
422.0200478374 Da,423.02847,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.5449194974 Da,744.55203,PE 36:02,C41H78NO8P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696.0903274804 Da,735.05287,,,335788.0313,315168.25,429899.1563,482308.1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113179.8438
841.9960019311 Da,843.00309,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524.3300014684 Da,525.33725,,,880989.4375,870120.5,711464.9375,0,0,0,0,0,0,0,0,0,1527897.25,1486909.625,1148276.25,1423876.625,0,0,0,0
774.4776931905 Da,775.48499,,,774602.4375,777976.1875,615921.8125,529937.875,643613.5,668417.375,458440,614281.0625,1137839.5,816677.5,844105.25,541727.5,1413096.5,1099508.625,1013455.813,1107486.375,572699.5625,693463.3125,650000.625,389225.5938
476.1807057472 Da,477.18932,,,731327.0625,660605,558061.875,469624.5,1526125.625,1403930.875,1536977,1274206.5,1409955,1325735.5,1311987.875,929836.25,819967.4375,975165.5625,680524.875,1189813.25,1085124,977004.0625,699854.375,644769.5625
737.9428495022 Da,760.93344,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452.0304235204 Da,453.03779,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745.3460265985 Da,746.35456,,,2880174,3380086.75,1904477,1393410.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431.0776485965 Da,432.08518,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012.5123293493 Da,1013.52025,,,583843.6875,645839.625,898836.0625,671641.3125,941982.6875,1244848.625,2330183.5,1359575.125,489566.9063,0,562337.8125,0,599008.6875,1309240.75,911252.8125,683301.75,870343.6875,909994.9375,413553.3125,515300.8438
190.0639597038 Da,191.07106,,,0,0,0,0,0,0,0,0,0,0,77645.55469,0,0,0,0,81012.23438,84407.11719,0,0,0
526.0146742495 Da,527.02301,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665.1171725336 Da,666.12293,,,0,0,0,0,0,0,0,0,0,793136.6875,0,463318.9688,0,0,0,0,0,0,0,0
621.0212017624 Da,622.02833,"Hexakis_2,2-difluoroethoxy_phosphazene",C12H18F12N3O6P3,473056.75,517977.1875,526228.8125,456985.9375,408418.5938,554944.625,439899.5625,502259.2188,660339.5,503121.9688,475765.25,386429.5,589238.125,471235.1563,550586.3125,520295.8125,312372.625,354196.2813,254123.1719,192095.1094
676.0180277523 Da,677.02732,,,0,0,0,0,45436.50781,0,0,0,58682.17969,0,28300.13477,0,0,0,0,0,0,0,0,0
319.0109122206 Da,357.97527,,,84095.30469,100461.9922,74537.42969,57204.92188,155948.6719,198700.6094,151247.0781,230034.0625,0,95300.58594,0,0,113393.3594,83304.25781,83840.52344,112987.7422,0,0,0,0
334.9878241024 Da,373.9498,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22774.89453,0
716.4580557992 Da,717.46538,,,765201.5625,737043.25,519686.3125,426380.0938,837122.25,1077222.375,746350.625,987714.5625,625617.6875,519066.5938,526839.3125,288329.3125,525894.75,460728.4063,436267.4688,462831.0625,575446,569067.9375,465075.375,319921.2813
762.1839029994 Da,763.19352,,,43020.17969,0,44730.89453,0,45121.55469,98247.33594,115022.6484,106104.9688,0,0,0,0,0,64193.44141,0,0,0,0,0,0
237.0349728304 Da,260.02397,,,37850.29297,49404.84766,26121.16211,19851.03906,63544.65625,0,68878.6875,85341.41406,56553.05469,66927.85156,44701.07813,23388.0918,44014.80859,81216.57031,33936.32031,85395.00781,32607.75586,30005.69141,12547.43164,12193.01465
516.3254134550 Da,517.33268,,,0,751225.8125,492498.8125,484403.5938,492315.5938,400695.0313,0,447852.3438,910785.8125,0,808993.8125,579430.3125,0,1372985.75,1379886.125,1657726.125,1343647.75,0,904796.75,749441.0625
405.2193368305 Da,428.21064,,,1523035,1543271.5,1415059.25,1134739,1601253.875,1854921.25,2093611.125,1905977.5,1446632.75,2026663.5,1794516.25,1223924.625,1141887.25,1776074.75,1284241.5,1249805.25,1387498.375,1260542.875,0,700630.375
411.1265059480 Da,412.13339,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593.3124119787 Da,594.3217,,,1320219.75,1521145.25,1534713.625,1050583.25,1390277.75,2323884.75,2587809.25,2286297.25,0,1678981.875,0,0,806451.8125,1852883.75,0,0,0,0,0,0
818.0470582196 Da,819.05359,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494.3929687782 Da,495.40149,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.0270048410 Da,227.03235,,,223575.4219,248180.7656,138379,122344.5938,193317.875,200179.6563,107033.4141,220777.9531,207292.375,172911.3281,182613.3281,92445.22656,304706.7813,108500.2109,129542.3125,195830.3281,86856.08594,74079.63281,97760.63281,0
691.9957578578 Da,693.00491,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.2722177090 Da,526.26138,,,544348.5,500054.5938,423460.3438,333789.9688,598683.9375,534704.1875,566072.25,539468.3125,784504.4375,860279.0625,861454.125,597240.5625,617501.5,731879.4375,559899.5625,787173.75,1024965.5,0,0,0
892.6061660564 Da,915.59651,,,487281.125,568039.875,462130.5313,395049.375,1854314,2271091,1497599.125,2076709.625,1049891.125,829028.875,813620,564709.625,776843.1875,821936.625,728583.1875,801008.4375,838912.875,993155.9375,862252.5,538502.125
528.9634163245 Da,529.96938,,,357993.0625,324179.5313,332269.9375,339180.125,651950,451421.0625,373155.2813,420002.2813,1689086.5,665377.75,728973.25,687760.125,779391.8125,550721.0625,775731.625,977839.0625,517392.5,468994.375,495230.3125,270743.4375
340.1730285060 Da,363.16262,,,0,475859.7813,347253.7813,414709.5,0,414636.3125,419589.6875,523597.2813,751819.875,788704.6875,754159,353039.9063,707479.6875,0,547322.875,815579.875,642416.625,714065.9375,650791.25,512591.8438
250.0623196543 Da,289.0272,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751.4601201254 Da,752.46907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373.9839425643 Da,374.99103,,,116002.1641,136464.8125,83091.55469,78816.79688,470486.5938,335259.625,238920.3125,395715.0313,621363.9375,424802.0938,514440.0313,252224.1094,385261.0625,203346.9531,217210.0469,420867.8125,268198.6563,281652.1563,302787.0938,164181.3594
1117.4597978389 Da,1118.4672,,,516403.8438,497606.9375,486798.2188,364506.5938,1011791.875,1029183.875,1148682.5,936822.875,1045866.938,911660.375,982935.125,637512.9375,582336.0625,748401.1875,592097,985479.5,893075.5,942688.4375,541939.4375,487235.5625
675.4820188597 Da,676.48796,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684.9792393049 Da,685.98449,,,389533.125,572990.3125,0,244401.0625,351292.1563,500332.4375,365909.2188,406514.0625,477281.7188,345862.1563,0,0,318237.0938,0,0,485348.8125,0,0,0,0
